id,series,date,category,area,lat,lon,depth_m,src,block,hazard_p,hazard_p_500m,shoal_model_m,complete_m,nearest_sounding_km,nearest_sounding_m,survey_year_500m,in_domain,map_safe,pct_hazard,pct_nearest,pct_sigma,n_safe_cells
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.12763,-83.11653,,desc,b0048_0035.npz,0.927,0.97,116.3,-5.0,0.0,-5.0,2016,True,False,17.2,60.5,0.0,296
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.1284,-83.11685,,desc,b0048_0035.npz,0.931,0.973,118.9,-5.3,0.0,-5.3,2016,True,False,24.8,56.1,0.0,303
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.12842,-83.11678,,desc,b0048_0035.npz,0.931,0.973,118.9,-5.3,0.0,-5.3,2016,True,False,24.8,56.1,0.0,303
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.12765,-83.11647,7.5,desc,b0048_0035.npz,0.927,0.97,116.3,-5.0,0.0,-5.0,2016,True,False,17.2,60.5,0.0,296
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.12667,-83.11613,,desc,b0048_0035.npz,0.936,0.977,122.5,-7.6,0.0,-7.6,2016,True,False,38.7,50.0,0.0,292
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.127,-83.11627,,desc,b0048_0035.npz,0.936,0.977,122.5,-7.6,0.0,-7.6,2016,True,False,38.7,50.0,0.0,292
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.12702,-83.1162,,desc,b0048_0035.npz,0.936,0.977,122.5,-7.6,0.0,-7.6,2016,True,False,38.7,50.0,0.0,292
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.12668,-83.11607,7.2,desc,b0048_0035.npz,0.936,0.977,122.5,-7.6,0.0,-7.6,2016,True,False,38.7,50.0,0.0,292
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06678,-83.13252,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06702,-83.13248,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.067,-83.13232,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06677,-83.13235,8.7,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06667,-83.13192,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0667,-83.1319,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0667,-83.13185,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06665,-83.13185,8.7,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06655,-83.13353,,desc,b0048_0035.npz,0.937,0.984,121.2,-2.6,0.0,-2.6,2016,True,False,40.4,67.1,0.0,146
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06807,-83.13333,,desc,b0048_0035.npz,0.938,0.984,122.0,,0.11,-2.6,2016,True,False,40.4,67.1,0.0,146
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06807,-83.13312,,desc,b0048_0035.npz,0.938,0.984,122.0,,0.11,-2.6,2016,True,False,40.4,67.1,0.0,146
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06653,-83.13332,8.3,desc,b0048_0035.npz,0.937,0.984,121.2,-2.6,0.0,-2.6,2016,True,False,40.4,67.1,0.0,146
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06605,-83.13253,,desc,b0048_0035.npz,0.931,0.971,117.6,-5.5,0.0,-5.5,2016,True,False,32.9,6.8,0.0,146
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0662,-83.1325,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06617,-83.13212,,desc,b0048_0035.npz,0.927,0.984,115.3,-2.9,0.0,-2.9,2016,True,False,27.4,63.0,0.0,146
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06602,-83.13213,8.7,desc,b0048_0035.npz,0.931,0.971,117.6,-5.5,0.0,-5.5,2016,True,False,32.9,6.8,0.0,146
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0653,-83.13218,,desc,b0048_0035.npz,0.931,0.971,117.6,-5.5,0.0,-5.5,2016,True,False,32.9,6.8,0.0,146
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06543,-83.13217,,desc,b0048_0035.npz,0.931,0.971,117.6,-5.5,0.0,-5.5,2016,True,False,32.9,6.8,0.0,146
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06542,-83.13202,,desc,b0048_0035.npz,0.931,0.971,117.6,-5.5,0.0,-5.5,2016,True,False,32.9,6.8,0.0,146
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06528,-83.13203,8.7,desc,b0048_0035.npz,0.931,0.971,117.6,-5.5,0.0,-5.5,2016,True,False,32.9,6.8,0.0,146
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06503,-83.13218,,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06507,-83.13218,,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06507,-83.13215,,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06503,-83.13215,8.7,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06443,-83.13233,,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06463,-83.1323,,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06462,-83.1322,,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06443,-83.13223,8.7,desc,b0048_0035.npz,0.927,0.969,114.8,-6.3,0.0,-6.3,2016,True,False,27.4,4.1,0.0,146
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0644,-83.1337,,desc,b0048_0035.npz,0.932,0.972,117.8,-3.0,0.0,-3.0,2016,True,False,33.6,60.3,0.0,146
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06452,-83.13368,,desc,b0048_0035.npz,0.932,0.972,117.8,-3.0,0.0,-3.0,2016,True,False,33.6,60.3,0.0,146
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0645,-83.13363,,desc,b0048_0035.npz,0.932,0.972,117.8,-3.0,0.0,-3.0,2016,True,False,33.6,60.3,0.0,146
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0644,-83.13365,8.7,desc,b0048_0035.npz,0.932,0.972,117.8,-3.0,0.0,-3.0,2016,True,False,33.6,60.3,0.0,146
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06317,-83.13345,,desc,b0048_0035.npz,0.928,0.971,115.6,-2.9,0.0,-2.9,2016,True,False,28.8,61.0,0.0,146
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06347,-83.13342,,desc,b0048_0035.npz,0.928,0.971,115.6,-2.9,0.0,-2.9,2016,True,False,28.8,61.0,0.0,146
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06343,-83.13305,,desc,b0048_0035.npz,0.928,0.971,115.6,-2.9,0.0,-2.9,2016,True,False,28.8,61.0,0.0,146
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06313,-83.13308,8.7,desc,b0048_0035.npz,0.928,0.971,115.6,-2.9,0.0,-2.9,2016,True,False,28.8,61.0,0.0,146
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06217,-83.13258,,desc,b0048_0035.npz,0.916,0.968,108.1,-6.4,0.0,-6.4,2016,True,False,21.9,4.1,0.0,146
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06293,-83.13248,,desc,b0048_0035.npz,0.916,0.968,108.1,-6.4,0.0,-6.4,2016,True,False,21.9,4.1,0.0,146
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06292,-83.13235,,desc,b0048_0035.npz,0.916,0.968,108.1,-6.4,0.0,-6.4,2016,True,False,21.9,4.1,0.0,146
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06215,-83.13245,8.7,desc,b0048_0035.npz,0.916,0.968,108.1,-6.4,0.0,-6.4,2016,True,False,21.9,4.1,0.0,146
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06187,-83.13415,,desc,b0048_0035.npz,0.917,0.969,108.6,-3.1,0.0,-3.1,2016,True,False,21.9,58.9,0.0,146
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06293,-83.13402,,desc,b0048_0035.npz,0.929,0.971,116.2,-2.5,0.0,-2.5,2016,True,False,30.1,67.1,0.0,146
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06292,-83.13388,,desc,b0048_0035.npz,0.929,0.971,116.2,-2.5,0.0,-2.5,2016,True,False,30.1,67.1,0.0,146
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06187,-83.13403,8.5,desc,b0048_0035.npz,0.917,0.969,108.6,-3.1,0.0,-3.1,2016,True,False,21.9,58.9,0.0,146
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06057,-83.1331,,desc,b0048_0035.npz,0.917,0.969,108.4,-3.1,0.0,-3.1,2016,True,False,21.9,56.2,0.0,146
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06185,-83.13292,,desc,b0048_0035.npz,0.9,0.967,100.0,-5.9,0.0,-5.9,2016,True,False,15.1,5.5,0.0,146
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06183,-83.1325,,desc,b0048_0035.npz,0.9,0.967,100.0,-5.9,0.0,-5.9,2016,True,False,15.1,5.5,0.0,146
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06053,-83.13267,8.5,desc,b0048_0035.npz,0.878,0.968,89.8,-4.0,0.0,-4.0,2016,True,False,10.3,47.3,0.0,146
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06,-83.13348,,desc,b0048_0035.npz,0.917,0.969,108.4,-3.1,0.0,-3.1,2016,True,False,21.9,56.2,0.0,146
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06007,-83.13348,,desc,b0048_0035.npz,0.917,0.969,108.4,-3.1,0.0,-3.1,2016,True,False,21.9,56.2,0.0,146
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06005,-83.1333,,desc,b0048_0035.npz,0.917,0.969,108.4,-3.1,0.0,-3.1,2016,True,False,21.9,56.2,0.0,146
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05998,-83.1333,8.6,desc,b0048_0035.npz,0.917,0.969,108.4,-3.1,0.0,-3.1,2016,True,False,21.9,56.2,0.0,146
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05782,-83.1347,,desc,b0048_0035.npz,0.927,0.971,114.5,-4.0,0.0,-4.0,2016,True,False,27.4,47.9,0.0,146
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05995,-83.13442,,desc,b0048_0035.npz,0.928,0.972,114.8,-3.6,0.0,-3.6,2016,True,False,28.1,51.4,0.0,146
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05995,-83.13423,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0578,-83.13452,8.6,desc,b0048_0035.npz,0.927,0.971,114.5,-4.0,0.0,-4.0,2016,True,False,27.4,47.9,0.0,146
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0591,-83.13423,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05913,-83.13423,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05913,-83.13418,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0591,-83.13418,8.7,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05903,-83.1335,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05907,-83.1335,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05905,-83.13347,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05903,-83.13347,8.7,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0588,-83.13322,,desc,b0048_0035.npz,0.905,0.969,101.9,-3.4,0.0,-3.4,2016,True,False,17.1,53.4,0.0,146
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05928,-83.13315,,desc,b0048_0035.npz,0.908,0.968,103.9,-3.7,0.0,-3.7,2016,True,False,17.8,50.7,0.0,146
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05927,-83.13283,,desc,b0048_0035.npz,0.877,0.966,89.2,-3.6,0.0,-3.6,2016,True,False,10.3,50.7,0.0,146
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05877,-83.1329,8.5,desc,b0048_0035.npz,0.873,0.964,87.6,-5.4,0.0,-5.4,2016,True,False,8.9,6.8,0.0,146
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05822,-83.13325,,desc,b0048_0035.npz,0.905,0.969,101.9,-3.4,0.0,-3.4,2016,True,False,17.1,53.4,0.0,146
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05855,-83.13322,,desc,b0048_0035.npz,0.905,0.969,101.9,-3.4,0.0,-3.4,2016,True,False,17.1,53.4,0.0,146
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05853,-83.13293,,desc,b0048_0035.npz,0.873,0.964,87.6,-5.4,0.0,-5.4,2016,True,False,8.9,6.8,0.0,146
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0582,-83.13298,8.7,desc,b0048_0035.npz,0.905,0.969,101.9,-3.4,0.0,-3.4,2016,True,False,17.1,53.4,0.0,146
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05767,-83.13433,,desc,b0048_0035.npz,0.927,0.971,114.5,-4.0,0.0,-4.0,2016,True,False,27.4,47.9,0.0,146
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05795,-83.13428,,desc,b0048_0035.npz,0.905,0.969,101.9,-3.4,0.0,-3.4,2016,True,False,17.1,53.4,0.0,146
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05792,-83.13377,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05763,-83.1338,8.7,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05788,-83.13317,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05792,-83.13317,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05792,-83.13313,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05788,-83.13313,8.7,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05755,-83.13318,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0577,-83.13317,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0577,-83.13303,,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05755,-83.13305,8.5,desc,b0048_0035.npz,0.903,0.968,100.8,-4.9,0.0,-4.9,2016,True,False,16.4,22.6,0.0,146
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05437,-83.13517,,desc,b0048_0035.npz,0.918,0.971,109.0,-3.8,0.0,-3.8,2016,True,False,22.6,49.3,0.0,146
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05725,-83.13478,,desc,b0048_0035.npz,0.927,0.971,114.5,-4.0,0.0,-4.0,2016,True,False,27.4,47.9,0.0,146
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05723,-83.13452,,desc,b0048_0035.npz,0.927,0.971,114.5,-4.0,0.0,-4.0,2016,True,False,27.4,47.9,0.0,146
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05435,-83.1349,8.4,desc,b0048_0035.npz,0.918,0.971,109.0,-3.8,0.0,-3.8,2016,True,False,22.6,49.3,0.0,146
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05647,-83.13332,,desc,b0048_0035.npz,0.896,0.968,97.6,-5.1,0.0,-5.1,2016,True,False,15.1,15.8,0.0,146
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05672,-83.13328,,desc,b0048_0035.npz,0.896,0.968,97.6,-5.1,0.0,-5.1,2016,True,False,15.1,15.8,0.0,146
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05672,-83.13313,,desc,b0048_0035.npz,0.896,0.968,97.6,-5.1,0.0,-5.1,2016,True,False,15.1,15.8,0.0,146
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05645,-83.13317,8.7,desc,b0048_0035.npz,0.896,0.968,97.6,-5.1,0.0,-5.1,2016,True,False,15.1,15.8,0.0,146
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05503,-83.13332,,desc,b0048_0035.npz,0.898,0.967,98.7,-4.8,0.0,-4.8,2016,True,False,15.1,23.3,0.0,146
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05622,-83.13337,,desc,b0048_0035.npz,0.896,0.968,97.6,-5.1,0.0,-5.1,2016,True,False,15.1,15.8,0.0,146
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05622,-83.13302,,desc,b0048_0035.npz,0.896,0.968,97.6,-5.1,0.0,-5.1,2016,True,False,15.1,15.8,0.0,146
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05503,-83.13297,8.6,desc,b0048_0035.npz,0.898,0.967,98.7,-4.8,0.0,-4.8,2016,True,False,15.1,23.3,0.0,146
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05352,-83.13305,,desc,b0048_0035.npz,0.896,0.967,97.4,-5.9,0.0,-5.9,2016,True,False,15.1,5.5,0.0,146
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05475,-83.13308,,desc,b0048_0035.npz,0.895,0.967,96.8,-5.7,0.0,-5.7,2016,True,False,14.4,6.8,0.0,146
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05475,-83.13297,,desc,b0048_0035.npz,0.895,0.967,96.8,-5.7,0.0,-5.7,2016,True,False,14.4,6.8,0.0,146
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05352,-83.13292,8.4,desc,b0048_0035.npz,0.849,0.959,78.1,-7.1,0.0,-7.1,2016,True,False,5.5,0.0,0.0,146
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05298,-83.13433,,desc,b0048_0035.npz,0.922,0.97,110.9,-3.7,0.0,-3.7,2016,True,False,24.7,50.7,0.0,146
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0556,-83.13398,,desc,b0048_0035.npz,0.898,0.967,98.7,-4.8,0.0,-4.8,2016,True,False,15.1,23.3,0.0,146
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0556,-83.13392,,desc,b0048_0035.npz,0.898,0.967,98.7,-4.8,0.0,-4.8,2016,True,False,15.1,23.3,0.0,146
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05297,-83.13427,8.7,desc,b0048_0035.npz,0.896,0.967,97.4,-5.9,0.0,-5.9,2016,True,False,15.1,5.5,0.0,146
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05225,-83.13582,,desc,b0048_0035.npz,0.927,0.977,113.7,-13.0,0.11,-3.7,2016,True,False,27.4,50.7,22.6,146
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05438,-83.13517,,desc,b0048_0035.npz,0.918,0.971,109.0,-3.8,0.0,-3.8,2016,True,False,22.6,49.3,0.0,146
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05437,-83.13503,,desc,b0048_0035.npz,0.918,0.971,109.0,-3.8,0.0,-3.8,2016,True,False,22.6,49.3,0.0,146
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05223,-83.13568,8.3,desc,b0048_0035.npz,0.912,0.972,104.9,-3.7,0.0,-3.7,2016,True,False,19.9,50.7,0.0,146
181016,NW-C-1754-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0515,-83.13582,,desc,b0048_0035.npz,0.92,0.976,109.3,-16.0,0.11,-4.0,2016,True,False,23.3,47.9,21.9,146
